zipcode,violation_code,log_income,avg_initial_fine_zipcode,avg_initial_fine_zipcode_viol,zipcode_count,zipcode_viol_count
60652,0976180B,11.024464,82.139168,25,42610,22
60652,0976200A,11.024464,82.139168,25,42610,1
60652,0976200B,11.024464,82.139168,25,42610,2
60652,0976210A,11.024464,82.139168,25,42610,86
60652,0976210B,11.024464,82.139168,25,42610,201
60652,0976220A,11.024464,82.139168,176.44231,42610,156
60652,0976220B,11.024464,82.139168,142.88344,42610,815
60652,0980080A,11.024464,82.139168,100,42610,78
60652,0980080B,11.024464,82.139168,100,42610,9
60652,0980080C,11.024464,82.139168,100,42610,2
60652,0980110A,11.024464,82.139168,70.054947,42610,91
60652,0980110B,11.024464,82.139168,72.549019,42610,51
60652,0980120A,11.024464,82.139168,47.560974,42610,41
60652,0980120B,11.024464,82.139168,25,42610,35
60652,0980130A,11.024464,82.139168,49.166668,42610,30
60652,0980130B,11.024464,82.139168,48.364487,42610,107
60653,0912060,10.244303,79.07312,90,55277,556
60653,0940060,10.244303,79.07312,137.36842,55277,95
60653,0940080,10.244303,79.07312,71.153847,55277,26
60653,0940170,10.244303,79.07312,25,55277,18
60653,0940220,10.244303,79.07312,25,55277,11
60653,0964020A,10.244303,79.07312,25,55277,224
60653,0964020B,10.244303,79.07312,75,55277,291
60653,0964020C,10.244303,79.07312,25,55277,2
60653,0964030B,10.244303,79.07312,43.604652,55277,86
60653,0964040B,10.244303,79.07312,52.045525,55277,3295
60653,0964041B,10.244303,79.07312,59.397591,55277,83
60653,0964050I,10.244303,79.07312,200,55277,4
60653,0964050J,10.244303,79.07312,212.15005,55277,893
60653,0964060,10.244303,79.07312,55.890411,55277,219
60653,0964060B,10.244303,79.07312,60,55277,2
60653,0964070,10.244303,79.07312,53.195877,55277,97
60653,0964080A,10.244303,79.07312,62.586735,55277,1960
60653,0964080B,10.244303,79.07312,67.248062,55277,1290
60653,0964090E,10.244303,79.07312,64.480766,55277,1300
60653,0964100A,10.244303,79.07312,112.5,55277,1428
60653,0964100B,10.244303,79.07312,123.30508,55277,59
60653,0964100C,10.244303,79.07312,145.7346,55277,422
60653,0964100D,10.244303,79.07312,75,55277,68
60653,0964100E,10.244303,79.07312,100,55277,1
60653,0964100F,10.244303,79.07312,54.473682,55277,19
60653,0964100G,10.244303,79.07312,56.993866,55277,163
60653,0964100H,10.244303,79.07312,100,55277,4
60653,0964110A,10.244303,79.07312,100,55277,1074
60653,0964110B,10.244303,79.07312,75,55277,9
60653,0964110C,10.244303,79.07312,58.708241,55277,449
60653,0964110D,10.244303,79.07312,57.602741,55277,146
60653,0964110E,10.244303,79.07312,58.5,55277,80
60653,0964110F,10.244303,79.07312,75,55277,5
60653,0964110G,10.244303,79.07312,75,55277,54
60653,0964110H,10.244303,79.07312,96.428574,55277,7
60653,0964120A,10.244303,79.07312,47.651009,55277,149
60653,0964120B,10.244303,79.07312,43,55277,25
60653,0964125,10.244303,79.07312,120,55277,3803
60653,0964125B,10.244303,79.07312,200,55277,3078
60653,0964125C,10.244303,79.07312,500,55277,45
60653,0964125D,10.244303,79.07312,30,55277,42
60653,0964130,10.244303,79.07312,150,55277,546
60653,0964130A,10.244303,79.07312,150,55277,357
60653,0964130B,10.244303,79.07312,150,55277,4
60653,0964140B,10.244303,79.07312,97.839531,55277,2231
60653,0964150A,10.244303,79.07312,75,55277,1
60653,0964150B,10.244303,79.07312,65.194717,55277,4622
60653,0964160B,10.244303,79.07312,58.210117,55277,257
60653,0964160C,10.244303,79.07312,60,55277,1
60653,0964170A,10.244303,79.07312,47.222221,55277,36
60653,0964170B,10.244303,79.07312,25,55277,1
60653,0964170C,10.244303,79.07312,51.25,55277,4
60653,0964170D,10.244303,79.07312,125,55277,1
60653,0964180A,10.244303,79.07312,56.42857,55277,14
60653,0964190,10.244303,79.07312,50,55277,2092
60653,0964190A,10.244303,79.07312,42.267818,55277,463
60653,0964190B,10.244303,79.07312,53.603203,55277,562
60653,0964200B,10.244303,79.07312,44.911503,55277,113
60653,0964210,10.244303,79.07312,50,55277,2
60653,0976020A,10.244303,79.07312,25,55277,2
60653,0976020B,10.244303,79.07312,25,55277,1
60653,0976020E,10.244303,79.07312,25,55277,1
60653,0976040A,10.244303,79.07312,25,55277,1
60653,0976040B,10.244303,79.07312,25,55277,3
60653,0976050A,10.244303,79.07312,25,55277,5
60653,0976050B,10.244303,79.07312,25,55277,253
60653,0976050C,10.244303,79.07312,25,55277,66
60653,0976050D,10.244303,79.07312,25,55277,71
60653,0976050E,10.244303,79.07312,25,55277,5
60653,0976080,10.244303,79.07312,25,55277,11
60653,0976090B,10.244303,79.07312,25,55277,5
60653,0976090C,10.244303,79.07312,25,55277,5
60653,0976100A,10.244303,79.07312,25,55277,2
60653,0976110A,10.244303,79.07312,25,55277,7
60653,0976120,10.244303,79.07312,25,55277,32
60653,0976140A,10.244303,79.07312,100,55277,1
60653,0976140B,10.244303,79.07312,100,55277,2
60653,0976150B,10.244303,79.07312,39.285713,55277,28
60653,0976160A,10.244303,79.07312,53.775463,55277,2209
60653,0976160B,10.244303,79.07312,50,55277,2
60653,0976160D,10.244303,79.07312,52.153286,55277,548
60653,0976160F,10.244303,79.07312,54.355793,55277,16920
60653,0976170,10.244303,79.07312,120,55277,7
60653,0976180A,10.244303,79.07312,25,55277,286
60653,0976180B,10.244303,79.07312,25,55277,13
60653,0976200B,10.244303,79.07312,25,55277,5
60653,0976210A,10.244303,79.07312,25,55277,164
60653,0976210B,10.244303,79.07312,25,55277,242
60653,0976220A,10.244303,79.07312,166.89189,55277,111
60653,0976220B,10.244303,79.07312,142.40422,55277,757
60653,0980080A,10.244303,79.07312,100,55277,34
60653,0980080B,10.244303,79.07312,96.739128,55277,23
60653,0980110A,10.244303,79.07312,72.53521,55277,142
60653,0980110B,10.244303,79.07312,72.282608,55277,92
60653,0980120A,10.244303,79.07312,44.174759,55277,103
60653,0980120B,10.244303,79.07312,25,55277,73
60653,0980130A,10.244303,79.07312,48.5,55277,50
60653,0980130B,10.244303,79.07312,47.64151,55277,106
60654,0912060,11.444598,73.494225,90,9085,30
60654,0940060,11.444598,73.494225,150,9085,8
60654,0964020A,11.444598,73.494225,25,9085,35
60654,0964020B,11.444598,73.494225,75,9085,39
60654,0964030B,11.444598,73.494225,50,9085,9
60654,0964040B,11.444598,73.494225,52.759563,9085,732
60654,0964041B,11.444598,73.494225,60,9085,19
60654,0964050J,11.444598,73.494225,213.88889,9085,54
60654,0964060,11.444598,73.494225,58.92857,9085,28
60654,0964070,11.444598,73.494225,60,9085,7
60654,0964080A,11.444598,73.494225,67.515793,9085,475
60654,0964080B,11.444598,73.494225,69.544624,9085,549
60654,0964090E,11.444598,73.494225,66.779144,9085,326
60654,0964091,11.444598,73.494225,50,9085,1
60654,0964100A,11.444598,73.494225,113.7037,9085,135
60654,0964100B,11.444598,73.494225,150,9085,7
60654,0964100C,11.444598,73.494225,150,9085,59
60654,0964100D,11.444598,73.494225,75,9085,11
60654,0964100E,11.444598,73.494225,100,9085,1
60654,0964100F,11.444598,73.494225,60,9085,5
60654,0964100G,11.444598,73.494225,60,9085,29
60654,0964110A,11.444598,73.494225,100,9085,90
60654,0964110C,11.444598,73.494225,60,9085,55
60654,0964110D,11.444598,73.494225,60,9085,11
60654,0964110E,11.444598,73.494225,60,9085,4
60654,0964110F,11.444598,73.494225,75,9085,3
60654,0964110G,11.444598,73.494225,75,9085,24
60654,0964110H,11.444598,73.494225,100,9085,2
60654,0964120B,11.444598,73.494225,50,9085,13
60654,0964125,11.444598,73.494225,120,9085,367
60654,0964125B,11.444598,73.494225,200,9085,391
60654,0964125C,11.444598,73.494225,500,9085,7
60654,0964130,11.444598,73.494225,150,9085,44
60654,0964130A,11.444598,73.494225,150,9085,34
60654,0964130B,11.444598,73.494225,150,9085,2
60654,0964140B,11.444598,73.494225,99.936707,9085,158
60654,0964150B,11.444598,73.494225,66.42675,9085,785
60654,0964160B,11.444598,73.494225,60,9085,388
60654,0964160C,11.444598,73.494225,60,9085,1
60654,0964170A,11.444598,73.494225,25,9085,5
60654,0964180A,11.444598,73.494225,60,9085,15
60654,0964190,11.444598,73.494225,50,9085,1365
60654,0964190A,11.444598,73.494225,49.354839,9085,31
60654,0964190B,11.444598,73.494225,63.188976,9085,127
60654,0964200B,11.444598,73.494225,50,9085,59
60654,0976050B,11.444598,73.494225,25,9085,5
60654,0976050D,11.444598,73.494225,25,9085,2
60654,0976090B,11.444598,73.494225,25,9085,2
60654,0976150B,11.444598,73.494225,45.833332,9085,12
60654,0976160A,11.444598,73.494225,52.738388,9085,409
60654,0976160D,11.444598,73.494225,53.333332,9085,36
60654,0976160F,11.444598,73.494225,54.885456,9085,1877
60654,0976180A,11.444598,73.494225,25,9085,6
60654,0976210A,11.444598,73.494225,25,9085,1
60654,0976210B,11.444598,73.494225,25,9085,27
60654,0976220A,11.444598,73.494225,212.5,9085,18
60654,0976220B,11.444598,73.494225,214.78261,9085,115
60654,0980080A,11.444598,73.494225,100,9085,4
60654,0980110A,11.444598,73.494225,75,9085,17
60654,0980110B,11.444598,73.494225,75,9085,3
60654,0980120A,11.444598,73.494225,50,9085,1
60654,0980120B,11.444598,73.494225,25,9085,4
60654,0980130B,11.444598,73.494225,50,9085,6
60655,0912060,11.337355,80.557045,90,13042,102
60655,0940060,11.337355,80.557045,116.66666,13042,3
60655,0940080,11.337355,80.557045,75,13042,3
60655,0940170,11.337355,80.557045,25,13042,1
60655,0940220,11.337355,80.557045,25,13042,1
60655,0964020A,11.337355,80.557045,25,13042,152
60655,0964020B,11.337355,80.557045,75,13042,48
60655,0964030B,11.337355,80.557045,47.65625,13042,32
60655,0964040B,11.337355,80.557045,52.367287,13042,697
60655,0964041B,11.337355,80.557045,59.166668,13042,24
60655,0964050J,11.337355,80.557045,216.88742,13042,151
60655,0964060,11.337355,80.557045,52.886597,13042,97
60655,0964070,11.337355,80.557045,56.511627,13042,43
60655,0964080A,11.337355,80.557045,64.946999,13042,566
60655,0964080B,11.337355,80.557045,67.816093,13042,348
60655,0964090E,11.337355,80.557045,61.593483,13042,706
60655,0964100A,11.337355,80.557045,108.92857,13042,224
60655,0964100B,11.337355,80.557045,133.33333,13042,9
60655,0964100C,11.337355,80.557045,146.08696,13042,115
60655,0964100D,11.337355,80.557045,75,13042,21
60655,0964100F,11.337355,80.557045,60,13042,1
60655,0964100G,11.337355,80.557045,50,13042,28
60655,0964100H,11.337355,80.557045,100,13042,1
60655,0964110A,11.337355,80.557045,100,13042,78
60655,0964110B,11.337355,80.557045,75,13042,4
60655,0964110C,11.337355,80.557045,57.916668,13042,96
60655,0964110D,11.337355,80.557045,58.208954,13042,67
60655,0964110E,11.337355,80.557045,59,13042,20
60655,0964110F,11.337355,80.557045,75,13042,2
60655,0964110G,11.337355,80.557045,75,13042,22
60655,0964110H,11.337355,80.557045,100,13042,2
60655,0964120A,11.337355,80.557045,40.909092,13042,11
60655,0964120B,11.337355,80.557045,25,13042,2
60655,0964125,11.337355,80.557045,120,13042,1084
60655,0964125B,11.337355,80.557045,200,13042,1069
60655,0964125C,11.337355,80.557045,500,13042,6
60655,0964125D,11.337355,80.557045,30,13042,11
60655,0964130,11.337355,80.557045,150,13042,109
60655,0964130A,11.337355,80.557045,150,13042,56
60655,0964130B,11.337355,80.557045,150,13042,1
60655,0964140B,11.337355,80.557045,97.558525,13042,299
60655,0964150B,11.337355,80.557045,63.462734,13042,644
60655,0964160B,11.337355,80.557045,58.157894,13042,76
60655,0964160C,11.337355,80.557045,60,13042,1
60655,0964170A,11.337355,80.557045,33.333332,13042,6
60655,0964170D,11.337355,80.557045,125,13042,1
60655,0964180A,11.337355,80.557045,55.714287,13042,7
60655,0964190,11.337355,80.557045,50,13042,397
60655,0964190A,11.337355,80.557045,37.567566,13042,74
60655,0964190B,11.337355,80.557045,54.014084,13042,142
60655,0964200B,11.337355,80.557045,32.954544,13042,22
60655,0976050B,11.337355,80.557045,25,13042,18
60655,0976050C,11.337355,80.557045,25,13042,8
60655,0976050D,11.337355,80.557045,25,13042,8
60655,0976080,11.337355,80.557045,25,13042,2
60655,0976110A,11.337355,80.557045,25,13042,1
60655,0976120,11.337355,80.557045,25,13042,1
60655,0976140B,11.337355,80.557045,25,13042,1
60655,0976150B,11.337355,80.557045,40,13042,5
60655,0976160A,11.337355,80.557045,53.371429,13042,525
60655,0976160B,11.337355,80.557045,50,13042,1
60655,0976160D,11.337355,80.557045,52.421051,13042,95
60655,0976160F,11.337355,80.557045,55.111267,13042,4269
60655,0976170,11.337355,80.557045,120,13042,4
60655,0976180A,11.337355,80.557045,25,13042,45
60655,0976180B,11.337355,80.557045,25,13042,3
60655,0976210A,11.337355,80.557045,25,13042,8
60655,0976210B,11.337355,80.557045,25,13042,49
60655,0976220A,11.337355,80.557045,220,13042,15
60655,0976220B,11.337355,80.557045,165.90909,13042,99
60655,0980080A,11.337355,80.557045,100,13042,10
60655,0980080B,11.337355,80.557045,100,13042,3
60655,0980110A,11.337355,80.557045,70.28302,13042,53
60655,0980110B,11.337355,80.557045,73.684212,13042,38
60655,0980120A,11.337355,80.557045,42.857143,13042,7
60655,0980120B,11.337355,80.557045,25,13042,11
60655,0980130A,11.337355,80.557045,50,13042,3
60655,0980130B,11.337355,80.557045,48.717949,13042,78
60656,0912060,10.988314,81.232971,90,14169,53
60656,0940060,10.988314,81.232971,125,14169,6
60656,0940080,10.988314,81.232971,68.75,14169,4
60656,0940170,10.988314,81.232971,25,14169,7
60656,0940220,10.988314,81.232971,25,14169,3
60656,0964020A,10.988314,81.232971,25,14169,73
60656,0964020B,10.988314,81.232971,75,14169,96
60656,0964030B,10.988314,81.232971,50,14169,6
60656,0964040B,10.988314,81.232971,51.623093,14169,918
60656,0964041B,10.988314,81.232971,60,14169,18
60656,0964050J,10.988314,81.232971,210.10638,14169,94
60656,0964060,10.988314,81.232971,55.363636,14169,110
60656,0964070,10.988314,81.232971,52,14169,15
60656,0964080A,10.988314,81.232971,63.821735,14169,819
60656,0964080B,10.988314,81.232971,70.87619,14169,525
60656,0964090E,10.988314,81.232971,61.059811,14169,953
60656,0964091,10.988314,81.232971,50,14169,1
60656,0964100A,10.988314,81.232971,109.96732,14169,306
60656,0964100B,10.988314,81.232971,124.13793,14169,29
60656,0964100C,10.988314,81.232971,143.06358,14169,173
60656,0964100D,10.988314,81.232971,75,14169,24
60656,0964100E,10.988314,81.232971,100,14169,1
60656,0964100F,10.988314,81.232971,48.333332,14169,6
60656,0964100G,10.988314,81.232971,52.017544,14169,57
60656,0964110A,10.988314,81.232971,100,14169,121
60656,0964110C,10.988314,81.232971,58.075314,14169,239
60656,0964110D,10.988314,81.232971,58.285713,14169,105
60656,0964110E,10.988314,81.232971,57.5,14169,52
60656,0964110F,10.988314,81.232971,75,14169,2
60656,0964110G,10.988314,81.232971,75,14169,15
60656,0964110H,10.988314,81.232971,100,14169,4
60656,0964120A,10.988314,81.232971,50,14169,2
60656,0964120B,10.988314,81.232971,50,14169,5
60656,0964125,10.988314,81.232971,120,14169,1262
60656,0964125B,10.988314,81.232971,200,14169,990
60656,0964125C,10.988314,81.232971,500,14169,19
60656,0964125D,10.988314,81.232971,30,14169,123
60656,0964130,10.988314,81.232971,150,14169,140
60656,0964130A,10.988314,81.232971,150,14169,45
60656,0964130B,10.988314,81.232971,150,14169,2
60656,0964140B,10.988314,81.232971,97.846718,14169,274
60656,0964150B,10.988314,81.232971,63.792374,14169,944
60656,0964160B,10.988314,81.232971,58.59375,14169,128
60656,0964160C,10.988314,81.232971,60,14169,1
60656,0964170A,10.988314,81.232971,30.652174,14169,115
60656,0964170B,10.988314,81.232971,25,14169,12
60656,0964170D,10.988314,81.232971,125,14169,2
60656,0964180A,10.988314,81.232971,58.333332,14169,6
60656,0964190,10.988314,81.232971,50,14169,486
60656,0964190A,10.988314,81.232971,34.561405,14169,57
60656,0964190B,10.988314,81.232971,54.574467,14169,94
60656,0964200B,10.988314,81.232971,43.333332,14169,30
60656,0976040B,10.988314,81.232971,25,14169,1
60656,0976050B,10.988314,81.232971,25,14169,7
60656,0976050C,10.988314,81.232971,25,14169,5
60656,0976050D,10.988314,81.232971,25,14169,2
60656,0976070A,10.988314,81.232971,25,14169,1
60656,0976070D,10.988314,81.232971,25,14169,1
60656,0976080,10.988314,81.232971,25,14169,1
60656,0976110A,10.988314,81.232971,25,14169,3
60656,0976120,10.988314,81.232971,25,14169,1
60656,0976140A,10.988314,81.232971,100,14169,4
60656,0976150B,10.988314,81.232971,43.75,14169,12
60656,0976160A,10.988314,81.232971,52.845787,14169,629
60656,0976160D,10.988314,81.232971,51.81818,14169,132
60656,0976160F,10.988314,81.232971,53.729263,14169,3014
60656,0976180A,10.988314,81.232971,25,14169,90
60656,0976180B,10.988314,81.232971,25,14169,2
60656,0976210A,10.988314,81.232971,25,14169,5
60656,0976210B,10.988314,81.232971,25,14169,53
60656,0976220A,10.988314,81.232971,120.74468,14169,47
60656,0976220B,10.988314,81.232971,168.30769,14169,325
60656,0980080A,10.988314,81.232971,100,14169,33
60656,0980080B,10.988314,81.232971,100,14169,2
60656,0980110A,10.988314,81.232971,71.62162,14169,148
60656,0980110B,10.988314,81.232971,71.052635,14169,38
60656,0980120A,10.988314,81.232971,37.5,14169,2
60656,0980120B,10.988314,81.232971,25,14169,10
60656,0980130A,10.988314,81.232971,50,14169,2
60656,0980130B,10.988314,81.232971,48.148148,14169,27
60657,0912060,11.272413,70.770996,90,59475,133
60657,0940060,11.272413,70.770996,126.92308,59475,52
60657,0940080,11.272413,70.770996,68.181816,59475,11
60657,0940170,11.272413,70.770996,25,59475,10
60657,0940220,11.272413,70.770996,25,59475,2
60657,0964020A,11.272413,70.770996,25,59475,259
60657,0964020B,11.272413,70.770996,75,59475,348
60657,0964020C,11.272413,70.770996,25,59475,1
60657,0964030B,11.272413,70.770996,36.170212,59475,47
60657,0964040B,11.272413,70.770996,51.799694,59475,9785
60657,0964041B,11.272413,70.770996,59.285713,59475,126
60657,0964050I,11.272413,70.770996,200,59475,4
60657,0964050J,11.272413,70.770996,207.0153,59475,392
60657,0964060,11.272413,70.770996,52.983051,59475,295
60657,0964070,11.272413,70.770996,56.190475,59475,63
60657,0964080A,11.272413,70.770996,63.162846,59475,5846
60657,0964080B,11.272413,70.770996,67.943222,59475,3593
60657,0964090E,11.272413,70.770996,60.850601,59475,2751
60657,0964091,11.272413,70.770996,50,59475,24
60657,0964100A,11.272413,70.770996,109.61413,59475,1529
60657,0964100B,11.272413,70.770996,122.36842,59475,19
60657,0964100C,11.272413,70.770996,140.45937,59475,566
60657,0964100D,11.272413,70.770996,75,59475,202
60657,0964100E,11.272413,70.770996,100,59475,6
60657,0964100F,11.272413,70.770996,56.25,59475,28
60657,0964100G,11.272413,70.770996,54.566788,59475,277
60657,0964100H,11.272413,70.770996,100,59475,2
60657,0964110A,11.272413,70.770996,100,59475,466
60657,0964110B,11.272413,70.770996,75,59475,10
60657,0964110C,11.272413,70.770996,58.433048,59475,702
60657,0964110D,11.272413,70.770996,57.619049,59475,168
60657,0964110E,11.272413,70.770996,57.5,59475,80
60657,0964110F,11.272413,70.770996,75,59475,24
60657,0964110G,11.272413,70.770996,75,59475,143
60657,0964110H,11.272413,70.770996,100,59475,6
60657,0964120A,11.272413,70.770996,44.23077,59475,13
60657,0964120B,11.272413,70.770996,47.5,59475,10
60657,0964125,11.272413,70.770996,120,59475,3502
60657,0964125B,11.272413,70.770996,200,59475,1655
60657,0964125C,11.272413,70.770996,500,59475,21
60657,0964125D,11.272413,70.770996,30,59475,6
60657,0964130,11.272413,70.770996,150,59475,347
60657,0964130A,11.272413,70.770996,150,59475,103
60657,0964130B,11.272413,70.770996,150,59475,6
60657,0964140B,11.272413,70.770996,97.61515,59475,977
60657,0964150B,11.272413,70.770996,63.489201,59475,5325
60657,0964160B,11.272413,70.770996,58.643902,59475,1025
60657,0964160C,11.272413,70.770996,60,59475,3
60657,0964170A,11.272413,70.770996,29.054054,59475,37
60657,0964170D,11.272413,70.770996,125,59475,3
60657,0964180A,11.272413,70.770996,55.263157,59475,38
60657,0964190,11.272413,70.770996,50,59475,3041
60657,0964190A,11.272413,70.770996,36.754387,59475,456
60657,0964190B,11.272413,70.770996,53.940281,59475,854
60657,0964200B,11.272413,70.770996,43.609024,59475,266
60657,0964210,11.272413,70.770996,50,59475,2
60657,0976020A,11.272413,70.770996,25,59475,1
60657,0976020B,11.272413,70.770996,25,59475,1
60657,0976040A,11.272413,70.770996,25,59475,1
60657,0976050B,11.272413,70.770996,25,59475,15
60657,0976050C,11.272413,70.770996,25,59475,8
60657,0976050D,11.272413,70.770996,25,59475,6
60657,0976050E,11.272413,70.770996,25,59475,1
60657,0976090B,11.272413,70.770996,25,59475,3
60657,0976110A,11.272413,70.770996,25,59475,11
60657,0976120,11.272413,70.770996,25,59475,3
60657,0976140A,11.272413,70.770996,100,59475,1
60657,0976150B,11.272413,70.770996,43.47826,59475,69
60657,0976160A,11.272413,70.770996,52.284004,59475,1169
60657,0976160B,11.272413,70.770996,55,59475,2
60657,0976160C,11.272413,70.770996,60,59475,1
60657,0976160D,11.272413,70.770996,52.358078,59475,229
60657,0976160F,11.272413,70.770996,53.430386,59475,10716
60657,0976170,11.272413,70.770996,120,59475,5
60657,0976180A,11.272413,70.770996,25,59475,43
60657,0976180B,11.272413,70.770996,25,59475,4
60657,0976200B,11.272413,70.770996,25,59475,2
60657,0976210A,11.272413,70.770996,25,59475,10
60657,0976210B,11.272413,70.770996,25,59475,86
60657,0976220A,11.272413,70.770996,116.90141,59475,71
60657,0976220B,11.272413,70.770996,130.36586,59475,820
60657,0980080A,11.272413,70.770996,100,59475,38
60657,0980080B,11.272413,70.770996,100,59475,3
60657,0980080C,11.272413,70.770996,100,59475,1
60657,0980110A,11.272413,70.770996,70.833336,59475,306
60657,0980110B,11.272413,70.770996,71.25,59475,40
60657,0980120A,11.272413,70.770996,50,59475,11
60657,0980120B,11.272413,70.770996,25,59475,23
60657,0980130A,11.272413,70.770996,43.75,59475,24
60657,0980130B,11.272413,70.770996,45.87912,59475,91
60659,0912060,10.810156,71.709404,90,54010,252
60659,0940060,10.810156,71.709404,141.66667,54010,18
60659,0940080,10.810156,71.709404,71.296295,54010,27
60659,0940170,10.810156,71.709404,25,54010,3
60659,0940220,10.810156,71.709404,25,54010,5
60659,0964020A,10.810156,71.709404,25,54010,187
60659,0964020B,10.810156,71.709404,75,54010,237
60659,0964030B,10.810156,71.709404,42.708332,54010,24
60659,0964040B,10.810156,71.709404,52.133606,54010,9805
60659,0964041B,10.810156,71.709404,59.459461,54010,74
60659,0964050I,10.810156,71.709404,200,54010,2
60659,0964050J,10.810156,71.709404,216.20294,54010,611
60659,0964060,10.810156,71.709404,55.881008,54010,437
60659,0964060B,10.810156,71.709404,60,54010,8
60659,0964070,10.810156,71.709404,56.029411,54010,68
60659,0964080A,10.810156,71.709404,63.836922,54010,2833
60659,0964080B,10.810156,71.709404,71.352211,54010,2507
60659,0964090E,10.810156,71.709404,62.435627,54010,2369
60659,0964091,10.810156,71.709404,50,54010,26
60659,0964100A,10.810156,71.709404,110.73943,54010,1704
60659,0964100B,10.810156,71.709404,107.14286,54010,49
60659,0964100C,10.810156,71.709404,144.1042,54010,547
60659,0964100D,10.810156,71.709404,75,54010,101
60659,0964100E,10.810156,71.709404,100,54010,10
60659,0964100F,10.810156,71.709404,57.666668,54010,45
60659,0964100G,10.810156,71.709404,58.307255,54010,703
60659,0964110A,10.810156,71.709404,100,54010,631
60659,0964110B,10.810156,71.709404,75,54010,9
60659,0964110C,10.810156,71.709404,58.452633,54010,950
60659,0964110D,10.810156,71.709404,58.322983,54010,161
60659,0964110E,10.810156,71.709404,58.115944,54010,69
60659,0964110F,10.810156,71.709404,75,54010,7
60659,0964110G,10.810156,71.709404,75,54010,57
60659,0964110H,10.810156,71.709404,100,54010,1
60659,0964120A,10.810156,71.709404,43.333332,54010,15
60659,0964120B,10.810156,71.709404,47.222221,54010,9
60659,0964125,10.810156,71.709404,120,54010,2225
60659,0964125B,10.810156,71.709404,200,54010,1254
60659,0964125C,10.810156,71.709404,500,54010,20
60659,0964125D,10.810156,71.709404,30,54010,201
60659,0964130,10.810156,71.709404,150,54010,640
60659,0964130A,10.810156,71.709404,150,54010,307
60659,0964130B,10.810156,71.709404,150,54010,5
60659,0964140B,10.810156,71.709404,97.485207,54010,1352
60659,0964150A,10.810156,71.709404,75,54010,1
60659,0964150B,10.810156,71.709404,63.745533,54010,5596
60659,0964160B,10.810156,71.709404,58.10585,54010,359
60659,0964160C,10.810156,71.709404,60,54010,2
60659,0964170A,10.810156,71.709404,32.482994,54010,147
60659,0964170B,10.810156,71.709404,25,54010,15
60659,0964170C,10.810156,71.709404,60,54010,2
60659,0964170D,10.810156,71.709404,125,54010,9
60659,0964180A,10.810156,71.709404,55,54010,14
60659,0964190,10.810156,71.709404,50,54010,1854
60659,0964190A,10.810156,71.709404,33.608814,54010,726
60659,0964190B,10.810156,71.709404,54.03846,54010,286
60659,0964200B,10.810156,71.709404,48.28125,54010,320
60659,0964210,10.810156,71.709404,50,54010,1
60659,0976020B,10.810156,71.709404,25,54010,2
60659,0976040B,10.810156,71.709404,25,54010,1
60659,0976050A,10.810156,71.709404,25,54010,1
60659,0976050B,10.810156,71.709404,25,54010,67
60659,0976050C,10.810156,71.709404,25,54010,25
60659,0976050D,10.810156,71.709404,25,54010,17
60659,0976060A,10.810156,71.709404,25,54010,1
60659,0976070B,10.810156,71.709404,25,54010,2
60659,0976080,10.810156,71.709404,25,54010,2
60659,0976100A,10.810156,71.709404,25,54010,1
60659,0976110A,10.810156,71.709404,25,54010,12
60659,0976120,10.810156,71.709404,25,54010,6
60659,0976140A,10.810156,71.709404,100,54010,4
60659,0976140B,10.810156,71.709404,100,54010,1
60659,0976150B,10.810156,71.709404,45.220589,54010,68
60659,0976160A,10.810156,71.709404,52.734444,54010,1141
60659,0976160B,10.810156,71.709404,50,54010,1
60659,0976160D,10.810156,71.709404,51.612286,54010,521
60659,0976160F,10.810156,71.709404,54.248344,54010,9519
60659,0976170,10.810156,71.709404,120,54010,3
60659,0976180A,10.810156,71.709404,25,54010,138
60659,0976180B,10.810156,71.709404,25,54010,12
60659,0976190,10.810156,71.709404,25,54010,1
60659,0976200A,10.810156,71.709404,25,54010,1
60659,0976200B,10.810156,71.709404,25,54010,2
60659,0976210A,10.810156,71.709404,25,54010,31
60659,0976210B,10.810156,71.709404,25,54010,204
60659,0976220A,10.810156,71.709404,122.91666,54010,108
60659,0976220B,10.810156,71.709404,119.48891,54010,812
60659,0980080A,10.810156,71.709404,100,54010,103
60659,0980080B,10.810156,71.709404,85,54010,5
60659,0980080C,10.810156,71.709404,100,54010,1
60659,0980110A,10.810156,71.709404,71.73391,54010,1041
60659,0980110B,10.810156,71.709404,70.945946,54010,148
60659,0980120A,10.810156,71.709404,45,54010,15
60659,0980120B,10.810156,71.709404,25,54010,28
60659,0980130A,10.810156,71.709404,43.75,54010,8
60659,0980130B,10.810156,71.709404,47.083332,54010,60
60660,0912060,10.655026,70.110107,90,51314,175
60660,0940060,10.655026,70.110107,127.27273,51314,22
60660,0940080,10.655026,70.110107,73.333336,51314,15
60660,0940170,10.655026,70.110107,25,51314,11
60660,0940220,10.655026,70.110107,25,51314,4
60660,0964020A,10.655026,70.110107,25,51314,122
60660,0964020B,10.655026,70.110107,75,51314,255
60660,0964030B,10.655026,70.110107,46.21212,51314,33
60660,0964040B,10.655026,70.110107,51.935856,51314,8668
60660,0964041B,10.655026,70.110107,59.491524,51314,177
60660,0964050I,10.655026,70.110107,200,51314,2
60660,0964050J,10.655026,70.110107,210.37947,51314,448
